product_code,category_id,category,brand,style,size,product_description,n_obs,n_stores,n_weeks,total_units,unique_prices,mean_price,std_price,promo_rate,price_cv,coverage_rate
1820000008,27,beer,BUDWEISER,UNKNOWN_STYLE,32 OZ,BUDWEISER BEER N.R.B,2434,18,151,12381.136,16,1.8575388,0.09708646,0.0,0.05226618,0.8059602649006623
1820000016,27,beer,BUDWEISER,UNKNOWN_STYLE,6/12 O,BUDWEISER BEER,3000,20,151,85595.49,38,1.7555599,0.07626301,0.0,0.04344085,0.9933774834437086
1820000018,27,beer,BUDWEISER,UNKNOWN_STYLE,6/16 O,BUDWEISER BEER,740,8,151,6722.8916,7,1.7322621,0.05539623,0.0,0.031979125,0.24503311258278146
1820000019,27,beer,MICHELOB,REGULAR,6/12 O,MICHELOB REGULAR BEE,127,2,94,466.3154,6,1.9785496,0.075813204,0.007874015748031496,0.038317565,0.04205298013245033
1820000051,27,beer,BUSCH,UNKNOWN_STYLE,6/12 O,BUSCH BEER,2515,19,151,21103.434,33,1.3500262,0.087898135,0.002783300198807157,0.06510846,0.8327814569536424
1820000106,27,beer,BUDWEISER,LIGHT,6/12 O,BUDWEISER LIGHT BEER,2763,20,151,25440.807,31,1.7561668,0.074293815,0.0,0.04230453,0.9149006622516557
1820000117,27,beer,BUDWEISER,LIGHT,32 OZ,BUDWEISER LIGHT BEER,619,10,151,1389.2462,3,1.8420823,0.0894571,0.0,0.048563033,0.20496688741721855
1820000126,27,beer,BUDWEISER,UNKNOWN_STYLE,40 OZ,BUDWEISER BEER N.R.B,122,3,111,396.28528,3,1.6078523,0.11550761,0.0,0.07183969,0.04039735099337748
1820000157,28,nonalcoholic_beer,ODOULS,NON_ALCOHOLIC,6/12 O,O'DOUL'S NON-ALCH CA,20,5,6,138.40411,1,1.8739,0.0,0.0,0.0,0.006622516556291391
1820000182,27,beer,MICHELOB,UNKNOWN_STYLE,6/12 O,MICHELOB DRY CANS,108,5,65,374.75574,3,1.9208648,0.06484909,0.0,0.03376036,0.03576158940397351
1820000188,27,beer,BUSCH,LIGHT,6/12 O,BUSCH LIGHT BEER,1656,18,151,8736.493,26,1.3460592,0.09115141,0.0036231884057971015,0.06771724,0.5483443708609271
1820000202,27,beer,BUDWEISER,UNKNOWN_STYLE,6/12 O,BUDWEISER DRY BEER,1333,18,151,5025.134,10,1.7428181,0.07114321,0.0,0.04082079,0.4413907284768212
1820000489,27,beer,BUDWEISER,ICE,6/12 O,"BUDWEISER ""ICE"" DRAF",52,10,9,217.18799,4,1.8601615,0.021118691,0.0,0.011353149,0.017218543046357615
1820000644,27,beer,BUDWEISER,ICE,12/12O,BUDWEISER ICE DRAFT,341,20,20,14500.493,38,1.5696229,0.21471865,0.5425219941348973,0.13679634,0.11291390728476822
1820000646,27,beer,BUDWEISER,ICE,6/12 O,"BUDWEISER ""ICE"" DRAF",166,19,13,1884.4253,7,1.7335343,0.16878112,0.3433734939759036,0.09736243,0.05496688741721854
1820000647,27,beer,BUDWEISER,ICE,12/12O,"BUDWEISER ""ICE"" DRAF",26,7,10,157.56776,2,1.7443693,0.1339982,0.07692307692307693,0.076817565,0.008609271523178808
1820000670,27,beer,MICHELOB,UNKNOWN_STYLE,6/12OZ,MICHELOB GOLDEN DRAF,728,20,55,7650.5537,27,1.8134254,0.18006217,0.20192307692307693,0.09929395,0.2410596026490066
1820000695,27,beer,MICHELOB,UNKNOWN_STYLE,12/12O,MICHELOB GOLDEN DRAF,1670,20,107,49880.844,35,1.6544372,0.17111464,0.18682634730538922,0.1034277,0.5529801324503312
1820000699,27,beer,MICHELOB,UNKNOWN_STYLE,12/12O,MICHELOB GOLDEN DRAF,1964,20,107,79950.734,44,1.6632317,0.16462332,0.1675152749490835,0.09897798,0.6503311258278146
1820000700,27,beer,MICHELOB,UNKNOWN_STYLE,6/12OZ,MICHELOB GOLDEN DRAF,35,4,14,268.29105,4,1.8033029,0.14346911,0.34285714285714286,0.07955907,0.011589403973509934
1820000701,27,beer,MICHELOB,UNKNOWN_STYLE,12/12O,MICHELOB GOLDEN DRAF,2,1,2,212.92941,2,1.37135,0.1161777,0.5,0.08471776,0.0006622516556291391
1820000759,27,beer,MICHELOB,DRAFT,6/12 O,MICHELOB GOLDEN DRFT,839,20,55,12852.419,34,1.8123529,0.1801816,0.18235995232419547,0.0994186,0.27781456953642386
1820000769,27,beer,BUDWEISER,LIGHT,12/12O,BUDWEISER LIGHT LONG,193,18,24,2674.3933,10,1.6105139,0.073896386,0.10362694300518134,0.04588373,0.06390728476821192
1820000770,27,beer,MICHELOB,UNKNOWN_STYLE,12/12O,MICHELOB DRY LONGNEC,388,17,102,3888.091,9,1.7633467,0.2215899,0.2422680412371134,0.1256644,0.12847682119205298
1820000771,27,beer,BUDWEISER,UNKNOWN_STYLE,12/12O,BUDWEISER BEER LONG,243,19,20,5476.5444,8,1.6217153,0.073163435,0.0823045267489712,0.045114845,0.0804635761589404
1820000773,27,beer,BUDWEISER,LIGHT,8/7OZ,BUDWEISER LIGHT BEER,48,2,42,117.584366,1,1.8054,0.0,0.0,0.0,0.015894039735099338
1820000774,27,beer,BUDWEISER,UNKNOWN_STYLE,8/7OZ,BUDWEISER BEER,468,11,142,1546.814,3,1.7890182,0.057014804,0.0,0.031869326,0.15496688741721854
1820000780,27,beer,BUDWEISER,UNKNOWN_STYLE,6/12 O,BUDWEISER DRY LONGNE,2148,20,151,15066.885,26,1.7157444,0.17683542,0.287243947858473,0.103066295,0.7112582781456953
1820000781,27,beer,BUDWEISER,UNKNOWN_STYLE,12/12O,BUDWEISER DRY BEER,1505,20,150,14070.375,18,1.6337991,0.12553759,0.16411960132890366,0.07683784,0.49834437086092714
1820000784,28,nonalcoholic_beer,ODOULS,NON_ALCOHOLIC,6/12 O,O'DOUL'S N/A LONGNEC,2955,20,151,86485.54,56,1.7353601,0.17476144,0.26192893401015227,0.10070615,0.9784768211920529
1820000800,27,beer,MICHELOB,UNKNOWN_STYLE,6/12 O,MICHELOB DRY LONGNEC,1375,20,112,9106.991,24,1.9152709,0.18203013,0.24436363636363637,0.095041454,0.4552980132450331
1820000801,27,beer,BUSCH,LIGHT,12/12O,BUSCH LIGHT BEER,1191,15,151,10505.9375,13,1.3112789,0.07049094,0.005037783375314861,0.053757396,0.39437086092715234
1820000814,27,beer,MICHELOB,UNKNOWN_STYLE,6/12 O,MICHELOB DRY LONGNEC,690,20,46,8828.054,26,1.7375221,0.17596564,0.2942028985507246,0.101273894,0.22847682119205298
1820000833,27,beer,BUDWEISER,LIGHT,6/12 O,BUDWEISER LIGHT LONG,2823,20,151,41208.23,53,1.737083,0.17298922,0.2575274530641162,0.09958605,0.9347682119205298
1820000834,27,beer,BUDWEISER,UNKNOWN_STYLE,6/12 O,BUDWEISER BEER LONG,2962,20,151,78768.98,71,1.7425612,0.17083184,0.24442943956785956,0.09803492,0.980794701986755
1820000869,27,beer,MICHELOB,UNKNOWN_STYLE,6/12 O,MICHELOB CLASSIC DAR,1673,20,151,10405.86,30,1.8351165,0.20141998,0.30185295875672447,0.10975869,0.5539735099337748
1820000877,27,beer,BUDWEISER,LIGHT,12/12O,BUDWEISER LIGHT NR,1754,20,147,28881.746,33,1.6676695,0.14399478,0.1379703534777651,0.08634491,0.580794701986755
1820000884,27,beer,MICHELOB,LIGHT,12/12O,MICHELOB LIGHT BEER,1292,20,150,19210.492,16,1.8295434,0.21045549,0.19272445820433437,0.115031704,0.4278145695364238
1820000885,27,beer,BUDWEISER,LIGHT,8/7OZ,BUDWEISER LIGHT BEER,12,1,12,49.683533,1,1.8054,0.0,0.0,0.0,0.003973509933774834
1820000891,27,beer,MICHELOB,REGULAR,12/12O,MICHELOB REGULAR BEE,2110,20,151,54088.33,28,1.8638328,0.18674694,0.13933649289099526,0.10019511,0.6986754966887417
1820000902,27,beer,BUDWEISER,LIGHT,6/12 O,BUDWEISER LIGHT BEER,125,5,89,568.5215,6,1.8367712,0.062423464,0.0,0.033985432,0.041390728476821195
1820000926,27,beer,BUDWEISER,UNKNOWN_STYLE,12/12O,BUDWEISER BEER N.R.B,2318,20,151,75419.6,59,1.6729995,0.13182084,0.11173425366695428,0.078793116,0.7675496688741722
1820000956,27,beer,MICHELOB,LIGHT,6/12 O,MICHELOB LIGHT BEER,2575,20,151,27851.168,43,1.8739872,0.19343062,0.24504854368932039,0.10321875,0.8526490066225165
1820000972,27,beer,BUDWEISER,UNKNOWN_STYLE,8/7OZ,BUDWEISER BEER,526,11,69,4221.444,4,1.7167782,0.0904715,0.0,0.052698422,0.1741721854304636
1820000987,27,beer,MICHELOB,REGULAR,6/12 O,MICHELOB REGULAR BEE,2954,20,151,73950.38,68,1.8888772,0.18768722,0.2207176709546378,0.09936444,0.9781456953642385
1820000988,27,beer,MICHELOB,REGULAR,6/7 O,MICHELOB REGULAR BEE,382,7,142,854.5566,2,2.722135,0.033243187,0.0,0.012212174,0.12649006622516556
1820000997,27,beer,BUDWEISER,UNKNOWN_STYLE,6/12 O,BUDWEISER BEER N.R.B,307,6,151,3579.3435,11,1.8206209,0.06529158,0.0,0.035862263,0.10165562913907285
1820011047,27,beer,BUDWEISER,UNKNOWN_STYLE,12/12O,BUDWEISER BEER,2957,20,151,126428.97,65,1.6580575,0.12403732,0.1373013189042949,0.07480882,0.9791390728476821
1820011168,27,beer,BUDWEISER,UNKNOWN_STYLE,24/12O,BUDWEISER BEER,3006,20,151,646990.25,126,1.3169069,0.081999265,0.458416500332668,0.06226656,0.9953642384105961
1820015168,27,beer,NATURAL,LIGHT,24/12O,NATURAL LIGHT,17,1,17,664.3398,8,0.9678706,0.09884068,0.0,0.10212179,0.005629139072847682
1820023920,27,beer,BUDWEISER,DRAFT,5.16GA,BUDWEISER DRAFT BALL,162,15,76,3789.3486,5,1.2556963,0.13780282,0.1419753086419753,0.10974216,0.05364238410596026
1820029167,27,beer,BUDWEISER,UNKNOWN_STYLE,24/12O,BUDWEISER DRY BEER,1918,20,151,47534.363,27,1.3081856,0.08031668,0.4754953076120959,0.061395478,0.6350993377483444
1820041047,27,beer,MICHELOB,REGULAR,12/12O,MICHELOB REGULAR BEE,47,1,47,438.63458,2,1.8512,0.023705587,0.0,0.012805524,0.015562913907284768
1820053047,27,beer,BUDWEISER,LIGHT,12/12O,BUDWEISER LIGHT BEER,2620,19,151,57354.668,36,1.6535982,0.124967076,0.1431297709923664,0.07557282,0.8675496688741722
1820053168,27,beer,BUDWEISER,LIGHT,24/12O,BUDWEISER LIGHT BEER,2943,20,151,244579.23,90,1.3164119,0.08243725,0.4709480122324159,0.06262269,0.9745033112582782
1820053178,27,beer,BUDWEISER,LIGHT,24/12O,BUDWEISER LIGHT BEER,46,1,46,672.857,4,1.334963,0.072354086,0.5652173913043478,0.05419932,0.015231788079470199
1820057920,27,beer,BUDWEISER,LIGHT,5.16GA,BUDWEISER LT DRAFT B,126,15,72,2793.1797,5,1.2570508,0.13715428,0.15873015873015872,0.10910799,0.041721854304635764
1820061047,27,beer,BUSCH,UNKNOWN_STYLE,12/12O,BUSCH BEER,2034,19,151,25210.842,25,1.3120508,0.06994267,0.00344149459193707,0.053307895,0.6735099337748345
1820061166,27,beer,BUSCH,UNKNOWN_STYLE,24/12O,BUSCH BEER,187,4,150,7895.423,9,0.9891909,0.06512028,0.3315508021390374,0.06583186,0.0619205298013245
1820061168,27,beer,BUSCH,UNKNOWN_STYLE,24/12O,BUSCH BEER,2820,20,151,211966.97,63,0.9890291,0.06805779,0.32092198581560283,0.06881273,0.9337748344370861
1820079047,28,nonalcoholic_beer,ODOULS,UNKNOWN_STYLE,12/12O,O'DOUL'S NON ALCOHOL,23,5,7,298.10117,1,1.6414001,0.0,0.0,0.0,0.0076158940397350995
1820079283,28,nonalcoholic_beer,ODOULS,NON_ALCOHOLIC,6/12 O,O'DOUL'S N/A LONGNEC,46,16,33,368.3679,5,1.5645934,0.19040748,0.6739130434782609,0.12169774,0.015231788079470199
1820086167,27,beer,BUSCH,LIGHT,24/12O,BUSCH LIGHT BEER,2607,20,151,112494.87,32,0.9879917,0.06865662,0.32681242807825084,0.069491096,0.8632450331125828
1820087167,27,beer,BUDWEISER,ICE,24/12O,BUD ICE,173,20,13,4258.5884,6,1.328859,0.06952332,0.6416184971098265,0.05231806,0.05728476821192053
1820092867,27,beer,MICHELOB,UNKNOWN_STYLE,24/12O,MICHELOB GOLDEN DRAF,2006,20,107,140840.03,59,1.3279533,0.08201096,0.4995014955134596,0.06175741,0.6642384105960265
1820096867,27,beer,MICHELOB,UNKNOWN_STYLE,24/12O,MICHELOB GOLDEN DRAF,1849,20,106,95520.13,46,1.3249749,0.08250982,0.5083829096809086,0.062272746,0.6122516556291391
1969380011,26,imported_beer,GUINNESS,STOUT,8/12 O,GUINESS STOUT GIFT B,18,6,9,215.76848,1,3.5188,0.0,0.0,0.0,0.005960264900662252
1975120104,26,imported_beer,MORETTI_R,UNKNOWN_STYLE,6/12 O,MORETTI N.R. BTLS,30,8,16,91.55964,2,3.1591067,0.30774662,0.43333333333333335,0.09741571,0.009933774834437087
2129697503,28,nonalcoholic_beer,ST_REGIS,UNKNOWN_STYLE,750 ML,ST REGIS NON-ALCHL C,385,17,99,714.75,8,8.447876,1.0750893,0.11428571428571428,0.12726149,0.12748344370860928
2129697506,28,nonalcoholic_beer,ST_REGIS,NON_ALCOHOLIC,750 ML,ST REGIS NON-ALCH WH,274,16,104,281.25,5,7.8272266,0.42165536,0.09124087591240876,0.05387034,0.09072847682119205
2129697507,28,nonalcoholic_beer,ST_REGIS,NON_ALCOHOLIC,750 ML,ST REGIS NON-ALCH CH,224,15,100,228.0,5,7.7346034,0.5203887,0.16964285714285715,0.0672806,0.07417218543046358
2129697508,28,nonalcoholic_beer,ST_REGIS,UNKNOWN_STYLE,750 ML,ST REGIS NON-ALCHL C,271,15,101,261.0,4,7.8282666,0.43331906,0.12177121771217712,0.05535313,0.08973509933774834
2210000047,27,beer,PABST,LIGHT,6/12 O,PABST LIGHT BEER,64,1,64,246.99811,2,1.365514,0.023624673,0.0,0.017300937,0.02119205298013245
2210000071,27,beer,PABST,UNKNOWN_STYLE,6/12 O,PABST BEER,251,4,137,1371.2654,4,1.368594,0.02814316,0.00796812749003984,0.020563556,0.08311258278145696
2210000170,27,beer,PABST,UNKNOWN_STYLE,12/12O,PABST BEER,1,1,1,21.29294,1,1.3361,,0.0,,0.00033112582781456954
2210000171,27,beer,PABST,UNKNOWN_STYLE,24/12O,PABST BLUE RIBBON,24,1,24,528.06494,1,0.93810004,0.0,0.0,0.0,0.007947019867549669
2210000600,27,beer,HAMMS,UNKNOWN_STYLE,6/12 O,HAMMS BEER,288,5,138,1682.1423,3,1.3507886,0.019586459,0.0,0.014500018,0.09536423841059603
2210000640,27,beer,HAMMS,DRAFT,6/12 O,HAMMS DRAFT BEER,36,2,36,110.72329,2,1.3298833,0.032900035,0.0,0.024739038,0.011920529801324504
2210014392,27,beer,OLD_ENGLISH,UNKNOWN_STYLE,40 OZ,OLD ENGLISH BEER 800,149,4,105,1045.72,1,1.3441,0.0,0.0,0.0,0.04933774834437086
2210018500,27,beer,HAMMS,UNKNOWN_STYLE,12/12O,HAMMS BEER,21,9,20,102.20611,2,1.3159572,0.015384365,0.0,0.011690627,0.00695364238410596
2210018510,27,beer,HAMMS,UNKNOWN_STYLE,24/12O,HAMMS BEER,1502,20,151,40286.246,12,0.92908007,0.05176189,0.10252996005326231,0.055713058,0.49735099337748345
2210018580,27,beer,HAMMS,DRAFT,24/12O,HAMMS DRAFT BEER,1299,19,151,29690.877,14,0.92679924,0.05070341,0.09545804464973057,0.054708082,0.43013245033112585
2210021500,27,beer,HAMMS,LIGHT,12/12O,HAMMS LIGHT BEER,3,2,3,21.292942,1,1.3126,0.0,0.0,0.0,0.0009933774834437086
2210021510,27,beer,HAMMS,LIGHT,24/12O,HAMMS LIGHT BEER,898,17,151,15910.086,8,0.9254161,0.05504382,0.12249443207126949,0.059480075,0.29735099337748344
245006405,28,nonalcoholic_beer,TOSELLI,UNKNOWN_STYLE,750 ML,TOSELLI NON-ALCOHOLI,2,1,2,9.75,1,7.9867,0.0,0.0,0.0,0.0006622516556291391
307,26,imported_beer,HEINEKEN,UNKNOWN_STYLE,259 OZ,HEINEKEN KINGSIZE CA,2,2,2,1.531908,1,4.0081,0.0,0.0,0.0,0.0006622516556291391
3410000004,27,beer,MILLER,UNKNOWN_STYLE,6/12 O,MILLER HIGH LIFE BEE,2514,20,151,19406.387,27,1.7548828,0.07532619,0.0027844073190135244,0.04292377,0.8324503311258278
3410000007,27,beer,MILLER,UNKNOWN_STYLE,6/16 O,MILLER HIGH LIFE BEE,281,6,140,1135.6237,2,1.7320273,0.054403584,0.0,0.03141035,0.09304635761589404
3410000008,27,beer,MILLER,UNKNOWN_STYLE,32 OZ,MILLER HIGH LIFE N.R,585,9,143,2103.7427,8,1.8681601,0.19183804,0.0,0.10268822,0.19370860927152317
3410000031,27,beer,MILLER,UNKNOWN_STYLE,32 OZ,MILLER HIGH LIFE N.R,2214,18,151,10498.84,15,1.8949534,0.14308004,0.0,0.07550584,0.733112582781457
3410000091,27,beer,MAGNUM_MALT,MALT_BEVERAGE,40 OZ,MAGNUM MALT LIQUOR,38,1,38,790.2047,5,0.92097896,0.13891573,0.0,0.15083486,0.012582781456953643
3410000104,27,beer,MEISTER_BRAU,UNKNOWN_STYLE,6/12 O,MEISTER BRAU BEER,1980,16,151,36800.59,19,1.0614111,0.13884129,0.0,0.1308082,0.6556291390728477
3410000154,27,beer,MILWAUKEES_BEST,UNKNOWN_STYLE,6/12 O,MILWAUKEE'S BEST BEE,2486,19,151,43324.746,46,1.1183939,0.1234438,0.004022526146419952,0.110375956,0.8231788079470199
3410000304,28,nonalcoholic_beer,MILLER,NON_ALCOHOLIC,6/12OZ,MILLER SHARP'S N/A C,15,6,4,195.89507,3,1.7887334,0.22545375,0.0,0.12604101,0.004966887417218543
3410000354,27,beer,MILLER,LIGHT,6/12 O,MILLER LITE BEER,3014,20,151,114251.54,57,1.7574285,0.079073355,0.0036496350364963502,0.04499378,0.9980132450331126
3410000357,27,beer,MILLER,LIGHT,6/16 O,MILLER LITE BEER,691,11,151,6904.5913,7,1.7383054,0.050411563,0.0,0.029000405,0.22880794701986754
3410000358,27,beer,MILLER,LIGHT,32 OZ,MILLER LITE BEER N.R,652,8,140,2387.6487,7,1.9066142,0.12901008,0.0,0.06766449,0.21589403973509932
3410000382,27,beer,MILLER,LIGHT,32 OZ,MILLER LITE BEER N.R,2497,18,151,13369.129,16,1.9157319,0.11629888,0.0,0.060707282,0.8268211920529801
3410000554,27,beer,MILLER,DRAFT,6/12 O,MILLER GENUINE DRAFT,2971,20,151,60056.742,40,1.7578526,0.07585755,0.002019522046449007,0.043153536,0.9837748344370861
3410000581,27,beer,MILLER,DRAFT,32 OZ,MILLER GENUINE DRAFT,572,13,54,4171.524,17,1.9688858,0.07122221,0.0,0.036173865,0.18940397350993377
3410000654,27,beer,MILWAUKEES_BEST,UNKNOWN_STYLE,6/12 O,MILWAUKEE'S BEST LIG,2264,19,151,23047.48,38,1.118618,0.12382781,0.003975265017667844,0.110697135,0.7496688741721854
3410000904,27,beer,MILLER,DRAFT,6/12 O,MILLER GENUINE DRAFT,2770,20,151,24548.633,33,1.7577006,0.0765344,0.0,0.04354234,0.9172185430463576
3410001225,27,beer,MILLER,UNKNOWN_STYLE,6/12 O,MILLER HIGH LIFE N.R,9,6,8,55.361645,6,1.4877,0.16060555,0.4444444444444444,0.107955605,0.002980132450331126
3410001306,27,beer,MILLER,UNKNOWN_STYLE,24/12O,MILLER HIGH LIFE BEE,2362,20,151,170224.3,56,1.3133625,0.081168585,0.45808636748518206,0.06180212,0.7821192052980133
3410001341,27,beer,MILLER,UNKNOWN_STYLE,30/12O,MILLER HIGH LIFE PAR,783,20,45,116632.086,53,1.0339284,0.07071817,0.6143039591315453,0.06839755,0.25927152317880797
3410001505,27,beer,MILLER,UNKNOWN_STYLE,6/12 O,MILLER HIGH LIFE LNN,2743,20,151,59720.312,51,1.6976427,0.18919916,0.33467006926722564,0.11144817,0.9082781456953642
3410001518,27,beer,MILLER,REGULAR,8/7OZ,MILLER REG BEER,2,1,2,18.217295,1,1.8054,0.0,0.0,0.0,0.0006622516556291391
3410001525,27,beer,MILLER,UNKNOWN_STYLE,6/12 O,MILLER HIGH LIFE N.R,2412,20,151,37296.715,38,1.7162541,0.1586913,0.21807628524046435,0.092463754,0.7986754966887417
3410001528,27,beer,MILLER,UNKNOWN_STYLE,12/12O,MILLER HIGH LIFE N.R,2417,20,151,59905.562,42,1.6046454,0.1649267,0.2759619362846504,0.102780774,0.8003311258278145
3410001579,27,beer,MILLER,UNKNOWN_STYLE,6/7 O,MILLER HIGH LIFE NR,1602,19,151,5405.5674,7,2.3270066,0.14197901,0.033083645443196,0.061013583,0.5304635761589404
3410001602,27,beer,MILLER,UNKNOWN_STYLE,12/12O,MILLER HIGH LIFE BEE,2382,20,151,45183.62,60,1.5994757,0.16183865,0.28295549958018473,0.10118231,0.7887417218543047
3410007306,27,beer,MILWAUKEES_BEST,UNKNOWN_STYLE,24/12O,MILWAUKEE'S BEST LIG,2244,20,151,74491.23,30,0.90349424,0.062048182,0.3404634581105169,0.06867579,0.743046357615894
3410007602,27,beer,MILWAUKEES_BEST,UNKNOWN_STYLE,12/12O,MILWAUKEE'S BEST LIG,1654,16,151,19951.486,15,1.0177907,0.054805666,0.0,0.053847678,0.547682119205298
3410010505,28,nonalcoholic_beer,MILLER,NON_ALCOHOLIC,6/12OZ,MILLER SHARP'S N/A L,2991,20,151,99240.01,55,1.7144903,0.1778503,0.32196589769307926,0.10373363,0.9903973509933774
3410010602,28,nonalcoholic_beer,SHARPS,NON_ALCOHOLIC,12/12O,SHARPS NON-ALCOHOLIC,14,2,12,212.92941,3,1.6212785,0.12987667,0.21428571428571427,0.08010756,0.004635761589403974
3410015304,27,beer,MILLER,DRAFT,6/12 O,MILLER GENUINE DRAFT,1,1,1,2.129294,1,1.7799,,0.0,,0.00033112582781456954
3410015306,27,beer,MILLER,DRAFT,24/12O,MILLER GENUINE DRFT,3000,20,151,524189.62,97,1.3090962,0.08266155,0.49066666666666664,0.06314398,0.9933774834437086
3410015505,27,beer,MILLER,LIGHT,6/12 O,MILLER GEN DRFT LT L,2967,20,151,111839.05,73,1.711945,0.1878584,0.30940343781597573,0.109733894,0.9824503311258278
3410015525,27,beer,MILLER,DRAFT,6/12 O,MILLER GENUINE DRFT,2715,20,151,53217.45,45,1.729862,0.15343997,0.1871086556169429,0.0887007,0.8990066225165563
3410015528,27,beer,MILLER,DRAFT,12/12O,MILLER GENUINE DRFT,2652,20,151,121893.57,58,1.6151394,0.16249998,0.25301659125188536,0.1006105,0.8781456953642384
3410015579,27,beer,MILLER,LIGHT,6/7 O,MILLER GEN DRFT LT L,1472,20,151,5970.718,9,2.34356,0.1394777,0.03192934782608696,0.059515312,0.48741721854304637
3410015602,27,beer,MILLER,DRAFT,12/12O,MILLER GENUINE DRAFT,2857,20,151,105544.85,79,1.6171107,0.15775438,0.24116205810290514,0.09755323,0.9460264900662252
3410016505,27,beer,MILLER,LIGHT,6/12 O,MILLER RESERVE LT LN,945,20,104,5527.6475,13,1.8733188,0.20370021,0.3851851851851852,0.10873761,0.3129139072847682
3410017306,27,beer,MILLER,DRAFT,24/12O,MILLER GENUINE DRAFT,3012,20,151,1028176.5,103,1.3092123,0.0824604,0.4843957503320053,0.06298474,0.9973509933774835
3410017505,27,beer,MILLER,DRAFT,6/12 O,MILLER GEN DRFT LNNR,3012,20,151,242564.92,75,1.7107573,0.18900934,0.31274900398406374,0.11048285,0.9973509933774835
3410017525,27,beer,MILLER,DRAFT,6/12 O,MILLER GENUINE DRAFT,2919,20,151,108781.375,48,1.7324643,0.15119529,0.1856800274066461,0.0872718,0.9665562913907285
3410017528,27,beer,MILLER,DRAFT,12/12O,MILLER GENUINE DRAFT,2983,20,151,287884.8,83,1.6192642,0.15723224,0.23198122695273216,0.09710104,0.9877483443708609
3410017579,27,beer,MILLER,DRAFT,6/7 O,MILLER GENUINE DRAFT,2430,20,151,11950.131,11,2.3429193,0.1295853,0.030864197530864196,0.05530933,0.804635761589404
3410017602,27,beer,MILLER,DRAFT,12/12O,MILLER GENUINE DRAFT,2982,20,151,189081.31,97,1.6215922,0.15623999,0.24010731052984574,0.09634974,0.9874172185430463
3410021505,27,beer,LOWENBRAU,UNKNOWN_STYLE,6/12 O,LOWENBRAU BEER NR BT,2898,20,151,72545.055,58,1.8556547,0.19123815,0.32160110420979987,0.10305697,0.9596026490066225
3410021525,27,beer,LOWENBRAU,UNKNOWN_STYLE,6/12 O,LOWENBRAU BEER NR BT,1,1,1,2.129294,1,2.0148,,0.0,,0.00033112582781456954
3410021528,27,beer,LOWENBRAU,UNKNOWN_STYLE,12/12O,LOWENBRAU SPECIAL NR,1065,15,151,13295.3125,20,1.9356887,0.07553262,0.0,0.03902106,0.3526490066225166
3410021579,27,beer,LOWENBRAU,UNKNOWN_STYLE,6/7 O,LOWENBRAU BEER,1104,16,121,4332.4033,7,2.405647,0.043248948,0.0,0.017978095,0.3655629139072848
3410022505,27,beer,LOWENBRAU,DARK,6/12 O,LOWENBRAU DARK BEER,2090,20,151,15179.737,20,1.8129064,0.19601454,0.40669856459330145,0.10812171,0.6920529801324503
3410023505,27,beer,LOWENBRAU,LIGHT,6/12 O,LOWENBRAU LIGHT NR B,1902,20,149,14049.082,15,1.7986981,0.19383842,0.42323869610935855,0.10776596,0.6298013245033113
3410029306,27,beer,MEISTER_BRAU,UNKNOWN_STYLE,24/12O,MEISTER BRAU BEER,1858,20,151,62916.383,27,0.91319084,0.06234134,0.25995694294940797,0.06826759,0.6152317880794702
3410029602,27,beer,MEISTER_BRAU,UNKNOWN_STYLE,12/12O,MEISTER BRAU BEER,1140,11,151,28115.2,9,0.9915964,0.06601056,0.0,0.066569984,0.37748344370860926
3410031306,27,beer,MILWAUKEES_BEST,UNKNOWN_STYLE,24/12O,MILWAUKEE'S BEST BEE,2414,20,151,118967.92,42,0.9042266,0.06211863,0.3363711681855841,0.06869808,0.7993377483443709
3410031602,27,beer,MILWAUKEES_BEST,UNKNOWN_STYLE,12/12O,MILWAUKEE'S BEST BEE,2310,19,151,44872.746,22,1.0195183,0.05501314,0.0,0.053959936,0.7649006622516556
3410032505,27,beer,MILLER,UNKNOWN_STYLE,6/12 O,MILLER RESERVE LNNR,1519,20,109,12437.207,22,1.9263239,0.2327047,0.3377221856484529,0.12080248,0.5029801324503311
3410050306,27,beer,LEINENKUGEL,REGULAR,24/12O,LEINENKUGEL PREM REG,22,1,22,417.34164,1,1.4077,0.0,0.0,0.0,0.00728476821192053
3410050505,27,beer,LEINENKUGEL,REGULAR,6/12 O,LEINENKUGEL PREM REG,2410,19,151,31783.973,48,1.7996802,0.16777813,0.13858921161825727,0.093226634,0.7980132450331126
3410050525,27,beer,LEINENKUGEL,REGULAR,6/12 O,LEINENKUGEL PREM REG,295,8,148,3317.4402,16,1.7989113,0.15716499,0.09830508474576272,0.08736672,0.09768211920529801
3410051505,27,beer,LEINENKUGEL,UNKNOWN_STYLE,6/12 O,LEINNKGL LNGNCK PRM,1489,19,151,8683.262,21,1.8011825,0.16634573,0.145063801208865,0.09235362,0.49304635761589405
3410052505,27,beer,LEINENKUGEL,UNKNOWN_STYLE,6/12 O,LEINENKUGEL LIMITED,1083,19,138,9945.933,31,2.0247676,0.28726402,0.12096029547553093,0.14187506,0.3586092715231788
3410053505,26,imported_beer,LEINENKUGEL,BOCK,6/12 O,LEINENKUGEL BOCK BEE,324,18,81,5103.918,18,2.0260859,0.27014926,0.043209876543209874,0.13333555,0.10728476821192053
